SerialNumber,IPAddress,DeviceFamily,User,Password,InletConnect,SSHConnect,InletServerIP,InletServerPort,Model,Location
EOND-000445,192.168.0.192,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Echternach_site|Echternach_site_building 1|Echternach_site_building 1_floor 1
EOND-000446,192.168.0.193,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Guagua_site|Guagua_site_building 1|Guagua_site_building 1_floor 1
EOND-000447,192.168.0.194,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kolwāra_site|Kolwāra_site_building 1|Kolwāra_site_building 1_floor 1
EOND-000448,192.168.0.195,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Martínez de la Torre_site|Martínez de la Torre_site_building 1|Martínez de la Torre_site_building 1_floor 1
EOND-000449,192.168.0.196,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Höhenkirchen-Siegertsbrunn_site|Höhenkirchen-Siegertsbrunn_site_building 1|Höhenkirchen-Siegertsbrunn_site_building 1_floor 1
EOND-000450,192.168.0.197,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Montilla_site|Montilla_site_building 1|Montilla_site_building 1_floor 1
EOND-000451,192.168.0.198,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Velilla de San Antonio_site|Velilla de San Antonio_site_building 1|Velilla de San Antonio_site_building 1_floor 1
EOND-000452,192.168.0.199,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Fundão_site|Fundão_site_building 1|Fundão_site_building 1_floor 1
EOND-000453,192.168.0.200,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Molina de Segura_site|Molina de Segura_site_building 1|Molina de Segura_site_building 1_floor 1
EOND-000454,192.168.0.201,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Iferhounene_site|Iferhounene_site_building 1|Iferhounene_site_building 1_floor 1
EOND-000455,192.168.0.202,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bāgeshwar_site|Bāgeshwar_site_building 1|Bāgeshwar_site_building 1_floor 1
EOND-000456,192.168.0.203,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Weybridge_site|Weybridge_site_building 1|Weybridge_site_building 1_floor 1
EOND-000457,192.168.0.204,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kovilpatti_site|Kovilpatti_site_building 1|Kovilpatti_site_building 1_floor 1
EOND-000458,192.168.0.205,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Baitoa_site|Baitoa_site_building 1|Baitoa_site_building 1_floor 1
EOND-000459,192.168.0.206,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ashmyany_site|Ashmyany_site_building 1|Ashmyany_site_building 1_floor 1
EOND-000460,192.168.0.207,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Lebane_site|Lebane_site_building 1|Lebane_site_building 1_floor 1
EOND-000461,192.168.0.208,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Venmani_site|Venmani_site_building 1|Venmani_site_building 1_floor 1
EOND-000462,192.168.0.209,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Apodi_site|Apodi_site_building 1|Apodi_site_building 1_floor 1
EOND-000463,192.168.0.210,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Iklod_site|Iklod_site_building 1|Iklod_site_building 1_floor 1
EOND-000464,192.168.0.211,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sharan_site|Sharan_site_building 1|Sharan_site_building 1_floor 1
EOND-000465,192.168.0.212,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kélibia_site|Kélibia_site_building 1|Kélibia_site_building 1_floor 1
EOND-000466,192.168.0.213,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,San Juan Nonualco_site|San Juan Nonualco_site_building 1|San Juan Nonualco_site_building 1_floor 1
EOND-000467,192.168.0.214,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Borovnica_site|Borovnica_site_building 1|Borovnica_site_building 1_floor 1
EOND-000468,192.168.0.215,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bāsudebpur_site|Bāsudebpur_site_building 1|Bāsudebpur_site_building 1_floor 1
EOND-000469,192.168.0.216,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sayram_site|Sayram_site_building 1|Sayram_site_building 1_floor 1
EOND-000470,192.168.0.217,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Amelia_site|Amelia_site_building 1|Amelia_site_building 1_floor 1
EOND-000471,192.168.0.218,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ocampo_site|Ocampo_site_building 1|Ocampo_site_building 1_floor 1
EOND-000472,192.168.0.219,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Aci Catena_site|Aci Catena_site_building 1|Aci Catena_site_building 1_floor 1
EOND-000473,192.168.0.220,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Harinākunda_site|Harinākunda_site_building 1|Harinākunda_site_building 1_floor 1
EOND-000474,192.168.0.221,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Arukutti_site|Arukutti_site_building 1|Arukutti_site_building 1_floor 1
EOND-000475,192.168.0.222,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Playa Grande_site|Playa Grande_site_building 1|Playa Grande_site_building 1_floor 1
EOND-000476,192.168.0.223,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Maripād_site|Maripād_site_building 1|Maripād_site_building 1_floor 1
EOND-000477,192.168.0.224,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Dachau_site|Dachau_site_building 1|Dachau_site_building 1_floor 1
EOND-000478,192.168.0.225,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Carnarvon_site|Carnarvon_site_building 1|Carnarvon_site_building 1_floor 1
EOND-000479,192.168.0.226,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mount Holly_site|Mount Holly_site_building 1|Mount Holly_site_building 1_floor 1
EOND-000480,192.168.0.227,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kyrenia_site|Kyrenia_site_building 1|Kyrenia_site_building 1_floor 1
EOND-000481,192.168.0.228,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Delémont_site|Delémont_site_building 1|Delémont_site_building 1_floor 1
EOND-000482,192.168.0.229,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Camas_site|Camas_site_building 1|Camas_site_building 1_floor 1
EOND-000483,192.168.0.230,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Zierikzee_site|Zierikzee_site_building 1|Zierikzee_site_building 1_floor 1
EOND-000484,192.168.0.231,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Amatitlán_site|Amatitlán_site_building 1|Amatitlán_site_building 1_floor 1
EOND-000485,192.168.0.232,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Walcourt_site|Walcourt_site_building 1|Walcourt_site_building 1_floor 1
EOND-000486,192.168.0.233,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Veldhoven_site|Veldhoven_site_building 1|Veldhoven_site_building 1_floor 1
EOND-000487,192.168.0.234,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Santa Fe_site|Santa Fe_site_building 1|Santa Fe_site_building 1_floor 1
EOND-000488,192.168.0.235,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mazagran_site|Mazagran_site_building 1|Mazagran_site_building 1_floor 1
EOND-000489,192.168.0.236,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kolondiéba_site|Kolondiéba_site_building 1|Kolondiéba_site_building 1_floor 1
EOND-000490,192.168.0.237,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rājānagaram_site|Rājānagaram_site_building 1|Rājānagaram_site_building 1_floor 1
EOND-000491,192.168.0.238,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Agcogon_site|Agcogon_site_building 1|Agcogon_site_building 1_floor 1
EOND-000492,192.168.0.239,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Morafeno_site|Morafeno_site_building 1|Morafeno_site_building 1_floor 1
EOND-000493,192.168.0.240,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ankiabe-Salohy_site|Ankiabe-Salohy_site_building 1|Ankiabe-Salohy_site_building 1_floor 1
EOND-000494,192.168.0.241,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ézanville_site|Ézanville_site_building 1|Ézanville_site_building 1_floor 1
EOND-000495,192.168.0.242,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Tamanar_site|Tamanar_site_building 1|Tamanar_site_building 1_floor 1
EOND-000496,192.168.0.243,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kißlegg_site|Kißlegg_site_building 1|Kißlegg_site_building 1_floor 1
EOND-000497,192.168.0.244,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Eskilstuna_site|Eskilstuna_site_building 1|Eskilstuna_site_building 1_floor 1
EOND-000498,192.168.0.245,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Pine Hills_site|Pine Hills_site_building 1|Pine Hills_site_building 1_floor 1
EOND-000499,192.168.0.246,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Horodnia_site|Horodnia_site_building 1|Horodnia_site_building 1_floor 1
EOND-000500,192.168.0.247,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Penonomé_site|Penonomé_site_building 1|Penonomé_site_building 1_floor 1
EOND-000501,192.168.0.248,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Västerås_site|Västerås_site_building 1|Västerås_site_building 1_floor 1
EOND-000502,192.168.0.249,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Salzwedel_site|Salzwedel_site_building 1|Salzwedel_site_building 1_floor 1
EOND-000503,192.168.0.250,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,New Germany_site|New Germany_site_building 1|New Germany_site_building 1_floor 1
EOND-000504,192.168.0.251,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Erdőkertes_site|Erdőkertes_site_building 1|Erdőkertes_site_building 1_floor 1
EOND-000505,192.168.0.252,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sugito_site|Sugito_site_building 1|Sugito_site_building 1_floor 1
EOND-000506,192.168.0.253,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Barra Velha_site|Barra Velha_site_building 1|Barra Velha_site_building 1_floor 1
EOND-000507,192.168.0.254,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kolea_site|Kolea_site_building 1|Kolea_site_building 1_floor 1
EOND-000508,192.168.0.1,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Zegzel_site|Zegzel_site_building 1|Zegzel_site_building 1_floor 1
EOND-000509,192.168.0.2,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Alabat_site|Alabat_site_building 1|Alabat_site_building 1_floor 1
EOND-000510,192.168.0.3,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kadanganeri_site|Kadanganeri_site_building 1|Kadanganeri_site_building 1_floor 1
EOND-000511,192.168.0.4,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Berkley_site|Berkley_site_building 1|Berkley_site_building 1_floor 1
EOND-000512,192.168.0.5,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Cold Lake_site|Cold Lake_site_building 1|Cold Lake_site_building 1_floor 1
EOND-000513,192.168.0.6,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Estrêla_site|Estrêla_site_building 1|Estrêla_site_building 1_floor 1
EOND-000514,192.168.0.7,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sarmiento_site|Sarmiento_site_building 1|Sarmiento_site_building 1_floor 1
EOND-000515,192.168.0.8,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Taquarituba_site|Taquarituba_site_building 1|Taquarituba_site_building 1_floor 1
EOND-000516,192.168.0.9,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Saint-Omer_site|Saint-Omer_site_building 1|Saint-Omer_site_building 1_floor 1
EOND-000517,192.168.0.10,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Morarano-Gara_site|Morarano-Gara_site_building 1|Morarano-Gara_site_building 1_floor 1
EOND-000518,192.168.0.11,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bind_site|Bind_site_building 1|Bind_site_building 1_floor 1
EOND-000519,192.168.0.12,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Mions_site|Mions_site_building 1|Mions_site_building 1_floor 1
EOND-000520,192.168.0.13,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sijua_site|Sijua_site_building 1|Sijua_site_building 1_floor 1
EOND-000521,192.168.0.14,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bridgetown_site|Bridgetown_site_building 1|Bridgetown_site_building 1_floor 1
EOND-000522,192.168.0.15,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Curacaví_site|Curacaví_site_building 1|Curacaví_site_building 1_floor 1
EOND-000523,192.168.0.16,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ankaraobato_site|Ankaraobato_site_building 1|Ankaraobato_site_building 1_floor 1
EOND-000524,192.168.0.17,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Vianden_site|Vianden_site_building 1|Vianden_site_building 1_floor 1
EOND-000525,192.168.0.18,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Chaital_site|Chaital_site_building 1|Chaital_site_building 1_floor 1
EOND-000526,192.168.0.19,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sāhpur_site|Sāhpur_site_building 1|Sāhpur_site_building 1_floor 1
EOND-000527,192.168.0.20,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Roosevelt_site|Roosevelt_site_building 1|Roosevelt_site_building 1_floor 1
EOND-000528,192.168.0.21,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Jolo_site|Jolo_site_building 1|Jolo_site_building 1_floor 1
EOND-000529,192.168.0.22,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Jiaojiazhuang_site|Jiaojiazhuang_site_building 1|Jiaojiazhuang_site_building 1_floor 1
EOND-000530,192.168.0.23,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Peters_site|Peters_site_building 1|Peters_site_building 1_floor 1
EOND-000531,192.168.0.24,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Lalmatie_site|Lalmatie_site_building 1|Lalmatie_site_building 1_floor 1
EOND-000532,192.168.0.25,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Villa Park_site|Villa Park_site_building 1|Villa Park_site_building 1_floor 1
EOND-000533,192.168.0.26,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Wanderlândia_site|Wanderlândia_site_building 1|Wanderlândia_site_building 1_floor 1
EOND-000534,192.168.0.27,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Chiniot_site|Chiniot_site_building 1|Chiniot_site_building 1_floor 1
EOND-000535,192.168.0.28,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Jardín_site|Jardín_site_building 1|Jardín_site_building 1_floor 1
EOND-000536,192.168.0.29,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Comayagüela_site|Comayagüela_site_building 1|Comayagüela_site_building 1_floor 1
EOND-000537,192.168.0.30,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sigtuna_site|Sigtuna_site_building 1|Sigtuna_site_building 1_floor 1
EOND-000538,192.168.0.31,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kafr ash Shaykh_site|Kafr ash Shaykh_site_building 1|Kafr ash Shaykh_site_building 1_floor 1
EOND-000539,192.168.0.32,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Talachyn_site|Talachyn_site_building 1|Talachyn_site_building 1_floor 1
EOND-000540,192.168.0.33,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Guelph/Eramosa_site|Guelph/Eramosa_site_building 1|Guelph/Eramosa_site_building 1_floor 1
EOND-000541,192.168.0.34,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Weißenburg_site|Weißenburg_site_building 1|Weißenburg_site_building 1_floor 1
EOND-000542,192.168.0.35,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Puerto Pilón_site|Puerto Pilón_site_building 1|Puerto Pilón_site_building 1_floor 1
EOND-000543,192.168.0.36,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Belmont_site|Belmont_site_building 1|Belmont_site_building 1_floor 1
EOND-000544,192.168.0.37,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Elze_site|Elze_site_building 1|Elze_site_building 1_floor 1
EOND-000545,192.168.0.38,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Setouchi_site|Setouchi_site_building 1|Setouchi_site_building 1_floor 1
EOND-000546,192.168.0.39,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Caluco_site|Caluco_site_building 1|Caluco_site_building 1_floor 1
EOND-000547,192.168.0.40,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Raghunāthpur_site|Raghunāthpur_site_building 1|Raghunāthpur_site_building 1_floor 1
EOND-000548,192.168.0.41,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Hamilton_site|Hamilton_site_building 1|Hamilton_site_building 1_floor 1
EOND-000549,192.168.0.42,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Rāgampet_site|Rāgampet_site_building 1|Rāgampet_site_building 1_floor 1
EOND-000550,192.168.0.43,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Khujner_site|Khujner_site_building 1|Khujner_site_building 1_floor 1
EOND-000551,192.168.0.44,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Santana do Paraíso_site|Santana do Paraíso_site_building 1|Santana do Paraíso_site_building 1_floor 1
EOND-000552,192.168.0.45,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Piracuruca_site|Piracuruca_site_building 1|Piracuruca_site_building 1_floor 1
EOND-000553,192.168.0.46,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Chartiers_site|Chartiers_site_building 1|Chartiers_site_building 1_floor 1
EOND-000554,192.168.0.47,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Kayes_site|Kayes_site_building 1|Kayes_site_building 1_floor 1
EOND-000555,192.168.0.48,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Bagabag_site|Bagabag_site_building 1|Bagabag_site_building 1_floor 1
EOND-000556,192.168.0.49,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Antanambaobe_site|Antanambaobe_site_building 1|Antanambaobe_site_building 1_floor 1
EOND-000557,192.168.0.50,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Swift Current_site|Swift Current_site_building 1|Swift Current_site_building 1_floor 1
EOND-000558,192.168.0.51,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Stirling_site|Stirling_site_building 1|Stirling_site_building 1_floor 1
EOND-000559,192.168.0.52,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Itanhandu_site|Itanhandu_site_building 1|Itanhandu_site_building 1_floor 1
EOND-000560,192.168.0.53,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Vaddādi_site|Vaddādi_site_building 1|Vaddādi_site_building 1_floor 1
EOND-000561,192.168.0.54,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Manampaneva_site|Manampaneva_site_building 1|Manampaneva_site_building 1_floor 1
EOND-000562,192.168.0.55,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Carapebus_site|Carapebus_site_building 1|Carapebus_site_building 1_floor 1
EOND-000563,192.168.0.56,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Sampona_site|Sampona_site_building 1|Sampona_site_building 1_floor 1
EOND-000564,192.168.0.57,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ouled Fares_site|Ouled Fares_site_building 1|Ouled Fares_site_building 1_floor 1
EOND-000565,192.168.0.58,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Nannestad_site|Nannestad_site_building 1|Nannestad_site_building 1_floor 1
EOND-000566,192.168.0.59,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Chesapeake_site|Chesapeake_site_building 1|Chesapeake_site_building 1_floor 1
EOND-000567,192.168.0.60,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Doña Remedios Trinidad_site|Doña Remedios Trinidad_site_building 1|Doña Remedios Trinidad_site_building 1_floor 1
EOND-000568,192.168.0.61,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Midlothian_site|Midlothian_site_building 1|Midlothian_site_building 1_floor 1
EOND-000569,192.168.0.62,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Alushta_site|Alushta_site_building 1|Alushta_site_building 1_floor 1
EOND-000570,192.168.0.63,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Musashimurayama_site|Musashimurayama_site_building 1|Musashimurayama_site_building 1_floor 1
EOND-000571,192.168.0.64,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,San Carlos_site|San Carlos_site_building 1|San Carlos_site_building 1_floor 1
EOND-000572,192.168.0.65,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Holly Hill_site|Holly Hill_site_building 1|Holly Hill_site_building 1_floor 1
EOND-000573,192.168.0.66,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ambolomoty_site|Ambolomoty_site_building 1|Ambolomoty_site_building 1_floor 1
EOND-000574,192.168.0.67,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Los Baños_site|Los Baños_site_building 1|Los Baños_site_building 1_floor 1
EOND-000575,192.168.0.68,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Garforth_site|Garforth_site_building 1|Garforth_site_building 1_floor 1
EOND-000576,192.168.0.69,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Villars-sur-Glâne_site|Villars-sur-Glâne_site_building 1|Villars-sur-Glâne_site_building 1_floor 1
EOND-000577,192.168.0.70,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Chaddesden_site|Chaddesden_site_building 1|Chaddesden_site_building 1_floor 1
EOND-000578,192.168.0.71,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Barahpur_site|Barahpur_site_building 1|Barahpur_site_building 1_floor 1
EOND-000579,192.168.0.72,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Karuhatan_site|Karuhatan_site_building 1|Karuhatan_site_building 1_floor 1
EOND-000580,192.168.0.73,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Benedikt_site|Benedikt_site_building 1|Benedikt_site_building 1_floor 1
EOND-000581,192.168.0.74,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Altopascio_site|Altopascio_site_building 1|Altopascio_site_building 1_floor 1
EOND-000582,192.168.0.75,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Oakland_site|Oakland_site_building 1|Oakland_site_building 1_floor 1
EOND-000583,192.168.0.76,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Yangiobod_site|Yangiobod_site_building 1|Yangiobod_site_building 1_floor 1
EOND-000584,192.168.0.77,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Porto Alegre_site|Porto Alegre_site_building 1|Porto Alegre_site_building 1_floor 1
EOND-000585,192.168.0.78,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Auerbach_site|Auerbach_site_building 1|Auerbach_site_building 1_floor 1
EOND-000586,192.168.0.79,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Delčevo_site|Delčevo_site_building 1|Delčevo_site_building 1_floor 1
EOND-000587,192.168.0.80,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ajacuba_site|Ajacuba_site_building 1|Ajacuba_site_building 1_floor 1
EOND-000588,192.168.0.81,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Askim_site|Askim_site_building 1|Askim_site_building 1_floor 1
EOND-000589,192.168.0.82,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Ichinohe_site|Ichinohe_site_building 1|Ichinohe_site_building 1_floor 1
EOND-000590,192.168.0.83,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Carnaíba_site|Carnaíba_site_building 1|Carnaíba_site_building 1_floor 1
EOND-000591,192.168.0.84,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Premnagar_site|Premnagar_site_building 1|Premnagar_site_building 1_floor 1
EOND-000592,192.168.0.85,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Duraiswāmipuram_site|Duraiswāmipuram_site_building 1|Duraiswāmipuram_site_building 1_floor 1
EOND-000593,192.168.0.86,EXOS,admin,Extreme@123,false,false,10.64.194.54,8090,X435-24P-4S,Union City_site|Union City_site_building 1|Union City_site_building 1_floor 1
